YEAR	CODE	CHANGE	TENTURE	ROE	MEDIA	S0	AGE	INDUSTRY	ASSET	ROA	RETURN	DEBTRATIO	S1	S12	BOARDSIZE	CEOSTOCK	CONTROL
2002	868	0	1.25	-6.229	0	7.982724971	47	C	971099438.4	-2.7721	-0.120948283	36.3538	54.12	53.38	15	0	1
2003	868	0	2.25	3.1695	0	7.292301845	48	C	1091392232	2.0651	-0.130010115	41.8938	28.12	2.12	9	0	1
2004	868	1	3.25	1.5791	0	7.290837209	49	C	1172987769	0.9227	-0.541718531	44.9925	28.12	2.12	11	0	1
2005	877	0	0	0.8898	0	7.151198667	49	C	4419037224	3.4337	0.615502072	77.2069	29.42	9.33	11	0	1
2004	877	1	1	-36.2237	0	7.151198667	43	C	4719555172	-1.9532	-0.614730478	76.4759	29.42	9.33	11	0	0
1999	877	0	2	11.0829	1	8.02621075	44	C	815496991.2	9.8296	0.532130138	43.7321	55.24	52.92	9	0.00006952	1
2000	877	0	3	12.1338	1	7.807170131	45	C	1542258919	8.1124	0.525725588	44.6279	49.51	47.44	9	0.000080991	1
2001	877	0	4	8.8863	1	7.807187013	45	C	2649443418	6.5592	-0.192139249	65.821	49.51	47.43	9	0.000080991	1
2002	877	0	5	9.3911	3	7.807198404	46	C	3042723041	5.7423	-0.222684982	65.4226	49.51	47.43	10	0.000080991	1
2003	877	1	6	8.5593	3.5	7.151198667	48	C	4386418828	5.7873	-0.260352471	71.3606	29.42	9.33	10	0.000080991	0
1999	882	0	2.5	10.6742	0	7.608899597	47	H	527947150.3	8.4699	3.168252678	28.9348	34.8	12.82	9	0.00005618	1
2000	882	0	3.5	3.897	0	7.613307646	48	H	590525118.2	4.4615	-0.432760596	33.8964	34.8	12.82	9	0.00005618	1
2001	882	1	4.5	8.3058	0	7.412571482	49	H	607172956.9	8.1324	-0.279769527	22.7374	29.08	7.1	9	0.00005618	0
2002	882	1	0.75	1.8727	0	7.544847795	48	H	1205502939	1.7626	-0.330598515	56.522	29.08	5.42	8	0	0
2001	885	1	1.3	-50.0251	0	7.311870677	46	C	583635201.5	-29.2593	-0.386614724	46.6005	29.5	6.58	5	0	1
2002	885	0	1	-38.1939	0	7.580489322	41	C	452691996.6	-12.2091	-0.528078868	77.1593	33	3.5	6	0	1
2003	885	1	2	17.8609	-1	7.528070066	42	C	380081383.6	7.0727	-0.007121789	52.5697	37.5	16.62	8	0	0
2004	885	1	1.3	-60.6059	0	7.528273324	48	C	292858933.2	-23.1253	-0.587544823	66.7135	37.5	16.62	8	0	0
2005	885	1	0.8	-90.2234	0	7.055346622	40	C	256886997.9	-16.795	-0.017414204	85.4248	20.875	2.125	7	0.0000125	1
1999	885	0	0.5	3.856	0	8.270790174	42	C	968338779.1	2.9604	0.942856417	34.4197	62.5	61.51	5	0	1
2000	885	1	1.5	-5.8229	0	8.271097672	43	C	884280200.6	-3.9187	0.189117155	32.2491	62.5	61.22	5	0	1
1999	887	0	1.6	12.3073	1	8.635070267	59	C	1316935336	6.7908	0.480813478	54.57	75	74.56	10	0.000025	1
2000	887	0	2.6	7.8116	1	8.635015355	60	C	1513133472	5.8855	0.026267481	58.087	75	74.65	9	0.000023256	1
2001	887	0	3.6	5.1125	1	8.49042241	61	C	1615637641	3.5224	-0.326954223	50.6617	69.77	69.61	9	0	1
2002	887	0	4.6	-25.3092	1	8.490415262	62	C	1669508141	-8.5184	-0.243440184	62.5825	69.77	69.65	9	0.000030233	1
2003	887	0	5.6	-72.895	1	8.490416926	63	C	1609409490	-17.5597	-0.190170784	81.6396	69.77	69.66	9	0.000030233	1
2004	887	1	6.6	-349.7213	2.5	8.490420685	64	C	1074270437	-23.1846	-0.736977427	105.3927	69.77	69.59	9	0.000030233	1
2005	887	1	1.5	5.9739	0	8.490501784	44	C	617716728.7	6.9174	1.022702703	45.8983	69.77	69.27	9	0	1
2004	892	1	0.75	0.4528	0	7.271232088	41	G	2837985991	4.5586	-0.694191342	70.5523	26.61	3.41	7	0	0
1999	892	0	1.1	14.4436	0	7.421105832	37	G	798059349.9	11.3901	2.625744001	40.8663	30.74	7.54	8	0	1
2000	892	1	2.1	15.5864	0	7.421088775	38	G	1158596313	12.6002	0.283757462	47.7185	30.74	7.54	9	0	1
2001	892	1	0.75	14.6229	0	7.279899012	51	G	1758990271	10.0498	-0.351476631	61.9629	26.61	3.41	7	0	1
2002	892	0	1.2	9.8069	0	7.272812682	34	G	2333101716	8.1416	-0.144149754	68.0172	26.61	3.41	9	0	1
2003	892	1	2.2	13.8751	0	7.272812682	35	G	2698865618	8.4649	0.168171738	68.637	26.61	3.41	9	0	0
1999	893	0	1.5	2.622	1	8.616796742	55	C	942809175	3.5182	0.262857649	41.1662	74.32	74.03	11	0.000045045	1
2000	893	0	2.5	-18.5029	1	8.616773641	56	C	1029382241	-7.5452	0.19666341	55.5515	74.32	74.11	8	0.000045045	1
2001	893	0	3.5	-22.7832	1	8.493008014	58	C	798710585	-8.2215	-0.158797101	59.6579	69.82	67.79	6	0.000045045	1
2002	893	0	4.5	1.8801	1	8.433776191	59	C	825466635.5	2.198	-0.318259685	59.9565	67.75	65.68	9	0.000045045	1
2003	893	0	5.5	-12.6255	1	8.433665246	60	C	833477876.5	-2.29	-0.191759014	64.7638	67.75	65.68	9	0.000045045	1
2004	893	1	6.5	9.3123	1	8.433665246	60	C	917030701.6	5.3375	-0.412430307	64.4256	67.75	65.68	11	0.000059009	1
1999	897	0	0.5	9.8822	0	7.925787502	46	K	1207507707	6.7603	0.92608736	45.2741	40.53	6.99	11	0	1
2000	897	0	1.5	9.7524	0	7.925760946	47	K	1485189481	6.1982	0.0922078	54.7802	40.53	6.99	11	0	1
2001	897	1	2.5	8.4454	0	7.776115645	48	K	2090589042	6.0769	-0.226013622	53.5593	37.61	6.49	11	0	1
1999	899	1	2.5	10.6348	0	7.925776807	43	D	1437458476	9.1068	0.551590071	12.0512	44.8	17.34	11	0.000016129	1
2000	899	0	0	6.9689	0	7.782821644	45	D	1580924036	7.2968	-0.089988453	7.4129	41.76	16.17	11	0	1
2001	899	0	1	4.2168	0	7.783029372	46	D	1549506930	4.281	-0.325879278	8.8825	41.76	16.16	11	0	1
2002	899	0	2	2.7685	0	7.782921012	47	D	1602781632	2.6908	-0.141721719	10.5559	41.76	16.16	13	0	1
2003	899	0	3	5.5712	0	7.782936392	48	D	1668336311	5.4769	0.127196318	9.2096	41.76	16.16	13	0	1
2004	899	0	4	2.953	0	7.782925222	49	D	1725568569	2.5982	-0.521346576	13.3514	41.76	16.16	13	0	1
2005	899	0	5	2.3641	0	7.78291822	50	D	1850936616	2.4136	0.194697858	17.3091	41.76	16.16	13	0	1
1999	900	0	0.8	10.9391	0	6.94454371	56	F	1593740885	9.9102	0.352676996	20.6249	28.9	15.19	9	0.000010522	1
2000	900	1	1.8	8.2299	0	7.265820556	57	F	4914724598	6.0949	0.17376269	51.9871	36.5	26.71	9	0.000010522	1
2001	900	0	0	7.2606	0	7.264197286	35	F	4606435789	4.4023	-0.176098768	46.2237	36.5	26.71	8	0	1
2002	900	0	1	3.615	0	7.264432163	36	F	4404143028	4.1601	-0.245511463	42.7798	36.5	26.71	8	0	1
2003	900	0	2	2.1484	0	7.264142602	37	F	4525754806	3.4356	0.02173644	43.162	36.5	26.71	9	0	1
2004	900	0	3	4.2068	0	7.283477281	38	F	5377745137	6.1564	0.428067152	50.9237	36.5	26.71	9	0	1
2005	900	0	4	6.6622	0	7.280699744	39	F	5076872484	8.056	0.095735612	47.735	36.5	26.71	8	0	1
2001	901	1	1.2	7.9913	0	7.222258161	54	C	559352665	7.6672	0.383334213	32.682	33.6	23.93	11	0	1
2002	901	0	0	6.8389	0	7.555865239	50	C	556300407.2	6.1912	-0.077992668	25.7977	41.18	32.43	11	0	1
2003	901	0	0.8	4.1358	2	7.030240929	51	C	696877446.8	3.6034	-0.437211276	37.8034	27.8	14.42	11	0	1
2004	901	0	1.8	2.5209	4	6.678119826	52	C	671165343.8	3.4132	-0.53202092	36.6664	20.22	6.84	11	0	1
2005	901	1	2.8	0.8444	5	6.678119826	53	C	693090289.2	2.8961	0.399564342	38.9712	20.22	6.84	11	0	1
1999	901	1	0.8	6.1019	0	7.222258161	45	C	382987820.1	5.42	0.482079873	23.838	33.6	23.93	9	0	1
2000	901	1	1.2	6.6656	0	7.222258161	66	C	422548963	5.0004	0.184641593	26.0847	33.6	23.93	9	0	1
2000	905	0	1.2	3.2892	0	8.070869994	44	F	2679834518	4.4396	-0.152029438	63.5676	55.13	42.46	9	0	1
2001	905	0	2.2	3.8229	0	8.070864744	45	F	2808106467	4.1674	-0.139721362	63.8368	55.13	42.46	9	0	1
2002	905	0	3.2	8.2896	0	8.071413585	47	F	2838798700	4.9378	-0.095992201	66.4546	55.13	42.46	10	0	1
2003	905	1	4.2	9.0816	0	8.071246625	47	F	2721372996	5.2007	-0.104515212	61.7546	55.13	42.46	12	0	1
1999	905	1	1	27.5667	0	8.070885057	46	F	2784246727	9.3231	0.963393367	66.3765	55.13	42.46	9	0	1
2004	905	0	0.8	9.0609	0	8.070887307	54	F	2058067329	6.1594	0.18470358	40.192	55.13	42.46	9	0	1
2005	905	1	1.8	10.0178	0	8.070909214	55	F	2082680851	8.179	-0.109413052	36.8164	55.13	42.46	9	0	1
1999	906	0	1.25	12.5205	1	8.553339684	60	H	685688832.4	6.9956	0.111093628	52.1262	72	71.88	7	0	1
2000	906	1	2.25	10.3964	1	8.553533568	61	H	732316368.7	7.8199	0.352687239	50.3165	72	71.06	11	0	1
1999	908	0	2	13.2871	0	7.899065687	57	C	691940288.8	10.9464	2.729410644	29.8447	48.8	31.17	7	0.000071429	1
2000	908	1	3	9.7878	0	7.898896642	58	C	697921711.4	8.4746	-0.240501934	28.2812	48.8	31.17	6	0.000071429	1
2001	908	0	0.5	2.4791	0	7.898898015	55	C	620882306.8	2.5283	-0.33390841	19.7259	48.8	31.17	5	0.000057143	1
2002	908	0	1.5	2.7797	0	7.898898089	56	C	866674642.2	3.3305	-0.166562232	39.6897	48.8	31.17	9	0.000057143	1
2003	908	0	2.5	-11.576	0	8.39276189	57	C	983019308.9	-4.1712	-0.160731495	57.3374	66.43	65	9	0.000057143	1
2004	908	1	3.5	-17.9402	-1	7.898896642	58	C	889556365.1	-4.7353	-0.626498431	61.8405	48.8	31.17	9	0.000057143	1
1999	909	0	1	12.9372	2	8.479794975	55	G	821758465.7	8.3247	0.370242415	33.9459	69.39	68.53	14	0	1
2000	909	1	2	0.6521	2	8.479496309	56	G	851519441	-1.5307	-0.241928128	37.6568	69.39	69.25	14	0	1
2002	913	0	1.5	6.0502	0	7.935362745	48	C	1909304154	5.7583	-0.248417684	31.1622	47.96	25.73	14	0	1
2003	913	0	2.5	4.402	0	7.93536865	49	C	1875982865	5.2163	-0.14214135	30.7823	47.96	25.73	16	0	1
2004	913	1	3.5	7.558	0	7.935375413	49	C	2485206107	8.3627	-0.352613504	45.1404	47.96	25.73	16	0	1
1999	913	0	0	20.9715	0	8.059826783	45	C	1408763044	15.0988	0.945531966	40.9212	50.77	26.54	11	0	1
2000	913	0	0.75	17.6584	0	8.059973988	46	C	1561476260	14.7862	0.423772739	39.0778	50.77	26.54	11	0	1
2001	913	1	1.75	7.4876	0	7.937964308	46	C	1880595120	6.3022	-0.24131358	31.0939	47.96	25.73	13	0	1
2001	915	0	1	0.5877	0	6.886558609	44	M	484246076.3	2.0323	-0.267904893	49.3052	29.89	21.67	7	0	1
2002	915	1	2	2.1427	1	6.885844174	45	M	561430949.5	3.1548	-0.276457122	54.8673	29.89	21.67	10	0	1
2003	915	1	1	1.4303	0	6.950258675	41	M	715065177.4	5.8267	-0.154893435	58.0966	29.89	17.73	9	0	1
2004	915	0	0	1.7367	0	6.950258675	39	M	755439029.6	6.4881	-0.441455011	58.9071	29.89	17.73	9	0	1
2005	915	0	1	2.2837	0	6.950258675	40	M	952210847.6	7.3947	0.022841853	63.925	29.89	17.73	9	0	1
1999	918	0	0.8	12.5193	0	7.751092062	50	A	970704201.2	9.3057	-0.027736745	35.8703	45.94	32.35	16	0	1
2000	918	0	1.8	9.6812	0	7.750442785	51	A	1481524627	6.2559	0.375870745	51.0411	45.94	32.35	7	0	1
2001	918	1	2.8	4.5858	0	7.153386086	52	A	1680030254	3.5853	-0.444426093	56.6704	25.35	4.76	7	0	1
2005	918	0	0	-150.1441	0	7.142616786	43	A	1561478182	-11.6257	-0.170484493	95.7738	25.35	4.76	9	0	1
2002	918	0	1	-10.2273	0	7.164416543	47	A	2119983551	-1.4887	-0.251268469	66.2896	25.35	4.76	9	0	1
2003	918	0	2	5.1898	0	7.142616786	48	A	2218648627	3.4839	-0.005692761	66.6514	25.35	4.76	9	0	1
2004	918	1	3	-67.4298	0	7.142616786	49	A	1700342410	-12.7144	-0.60004879	80.7614	25.35	4.76	8	0	1
1999	919	1	2	16.988	0	7.782797384	62	C	1171217708	16.5832	0.362785753	13.0841	47.37	38.62	9	0	1
2002	919	0	0	11.6078	0	7.782797384	43	C	1537690857	11.7169	-0.15770502	19.3009	47.37	38.62	8	0	1
2003	919	0	1	10.925	0	7.782797384	44	C	1635180305	10.8658	-0.242638538	15.6592	47.37	38.62	9	0	1
2004	919	0	2	8.5777	0	7.782797384	45	C	1792003613	8.5543	-0.19213253	18.0152	47.37	38.62	9	0	1
2005	919	0	3	11.3561	0	7.782797384	47	C	1842900887	11.5898	0.248751677	15.2163	47.37	38.62	9	0	1
2000	919	0	0.25	11.4603	0	7.782797384	50	C	1222140124	11.3655	0.003709738	13.2036	47.37	38.62	9	0	1
2001	919	1	1.25	10.1917	0	7.782797384	50	C	1416278372	11.3665	-0.14300849	21.6444	47.37	38.62	8	0	1
1999	920	0	1.5	16.5374	0	8.296206812	56	C	685498496.4	13.419	0.151565893	17.3295	63.16	58.82	13	0	1
2000	920	0	2.5	12.8851	0	8.29174198	57	C	917703905.5	8.4216	0.250594548	36.3816	63.16	62.26	13	0	1
2001	920	0	3.5	15.5856	0	8.295913078	58	C	878574942.6	11.9912	-0.222644678	30.1724	63.16	58.94	13	0	1
2002	920	1	4.5	15.6253	0	8.291669134	59	C	1230880462	10.3112	-0.126014499	38.0425	63.16	62.42	13	0	1
2001	921	0	0.5	-47.5938	2	7.121493943	43	C	6526963960	-22.1593	-0.199936085	59.7248	34.06	27.42	9	0	0
2002	921	0	1.5	4.0693	4	6.316354431	44	C	7656539329	2.5276	-0.324286759	63.4663	20.64	13.72	9	0	0
2003	921	0	2.5	7.5108	4	6.476978824	45	C	9432791214	3.7458	-0.091235128	67.7074	20.64	9.6	9	0	0
2004	921	1	3.5	-9.099	-1	6.812178084	46	C	11160351150	-1.1296	-0.591967535	73.7585	26.43	15.35	9	0	0
2005	921	1	0.8	-500.366	0	6.719177754	61	C	5369712592	-44.5983	-0.174131001	115.8364	26.43	19.51	9	0	0
1999	921	0	1.2	15.7851	3	7.224538306	50	C	7485339144	10.7467	-0.169531954	29.8037	34.06	25.43	9	0.000100806	0
2000	921	1	2.2	-15.1611	3	7.189342214	51	C	6911367126	-13.0732	-0.234967241	38.6627	34.06	24.86	9	0.000100806	0
1999	922	1	1.2	-10.8013	0	8.014889123	42	C	800290131.3	9.0618	-0.102747833	23.0162	55	54.51	7	0	1
1999	925	0	1.25	13.2646	0	8.269867597	60	C	528991914.3	10.0855	-0.080480635	31.023	62.44	60.22	11	0	1
2000	925	0	2.25	8.5921	0	8.269878252	61	C	540418823.8	6.6603	0.06858994	29.1255	62.44	60.22	11	0	1
2001	925	1	3.25	5.332	0	8.269908473	62	C	537739503.7	4.8914	-0.440338065	25.6805	62.44	60.22	13	0	1
2002	925	1	1.1	3.3854	0	8.269918538	60	C	519167570.5	3.2424	-0.295127737	24.4001	62.44	60.22	7	0	1
2003	925	0	0	3.0811	0	8.269943815	39	C	585900950.5	3.8849	-0.074738626	30.3232	62.44	60.22	9	0	1
2004	925	0	0.5	-7.4665	0	7.306681992	41	C	582892479.9	-0.9832	-0.648281009	33.4035	28.44	4.44	9	0	0
2005	925	1	1.5	-1407.8327	0	7.306539453	42	C	172913462.1	-164.7577	-0.225138097	255.5378	28.44	4.44	8	0	0
1999	927	0	0.9	17.7058	0	8.884692929	56	C	6671174174	11.1035	-0.13235169	48.6117	84.97	84.43	9	0	1
2000	927	0	1.9	7.8967	0	8.884599664	59	C	7226319905	6.6523	0.141643803	49.0066	84.97	84.89	9	0	1
2001	927	1	2.9	-2.5313	0	8.884648001	60	C	7348996622	0.6648	-0.09889218	56.5734	84.97	84.4	9	0	1
2002	927	0	0	-29.5134	0	8.884633376	42	C	7540452573	-8.5987	0.507686731	69.1938	84.97	84.66	9	0	1
2003	927	0	1	13.9529	0	8.231156325	43	C	7463266090	6.3422	-0.195911278	64.1725	50.98	16.99	11	0	1
2004	927	0	2	1.0815	0	8.23071	44	C	7982113076	1.9565	-0.710020922	66.0957	50.98	16.99	11	0	1
2005	927	0	3	9.1804	0	8.234235807	45	C	7368178717	4.6878	1.34406321	59.8161	50.98	16.99	11	0	1
2001	928	1	1.1	3.5663	0	7.944342543	56	C	2492185818	3.5933	-0.220285846	56.5073	53.09	52.38	5	8.84E-06	1
1999	928	0	2.5	7.0709	0	7.944342543	52	C	1809023176	7.0027	0.224833986	44.686	53.09	52.38	9	8.84E-06	1
2000	928	1	3.5	4.2109	0	7.944342543	53	C	2153964755	4.0417	0.221678353	53.6924	53.09	52.38	9	8.84E-06	1
1999	929	0	1	9.5271	0	7.45051	53	C	1150681767	5.2967	-0.020920412	49.5287	40.73	35.64	9	0.001527495	0
2000	929	0	2	0.6482	0	7.450222118	54	C	926984029.2	0.3996	0.070827437	44.6062	40.73	35.64	9	0.001527495	0
2001	929	1	3	-36.7429	0	7.450207294	55	C	786954074.6	-18.7891	-0.190700769	54.958	40.73	35.64	9	0.000203666	0
1999	931	0	0.7	16.9113	0	7.380988874	54	K	3123170821	10.3621	0.236014914	47.9247	40.01	38.38	13	0	1
2000	931	1	1.7	9.58	0	7.380950497	55	K	6604111725	4.4693	-0.39068755	67.7638	40.01	38.38	13	0	1
2001	931	0	1	5.0121	0	7.380809625	59	K	9690331525	1.7493	-0.367200682	76.164	40.01	38.38	14	0	1
2002	931	0	2	-11.656	0	7.380720643	60	K	7399301604	-0.8365	-0.380211871	72.5491	40.01	38.38	15	0	1
2003	931	1	3	-52.2594	0	7.380720643	61	K	7457331700	-6.3045	-0.415183167	81.7962	40.01	38.38	17	0	1
2004	931	0	0	6.0619	3	7.380720643	42	K	5719055863	2.8824	-0.434383579	79.2015	40.01	38.38	15	0	1
2005	931	0	1	-70.3956	6	7.380720643	43	K	4846459902	-8.0675	0.291982911	86.2642	40.01	38.38	18	0	1
1999	933	0	2.25	15.7144	1	8.466231253	55	B	1032802692	14.1648	0.107504597	25.4411	68.93	68.64	7	0	1
2000	933	1	3.25	12.2208	2	8.466202672	56	B	1089817169	11.1134	0.151540028	27.0281	68.93	68.76	7	0	1
1999	936	0	1	20.0897	0	8.525429401	36	C	494466408.9	18.4543	0.446234103	11.1142	70.91	67.5	9	0	0
2000	936	0	2	12.4323	0	8.525219613	37	C	593007076.7	12.5846	-0.16066981	15.8304	70.91	67.5	9	0	0
2001	936	0	3	13.0437	0	8.525184694	38	C	720108028.5	11.3525	-0.204808211	23.7839	70.91	67.5	9	0	0
2002	936	0	4	11.543	0	8.525184694	39	C	856546430.1	11.3078	-0.268402163	30.2151	70.91	67.5	9	0	0
2003	936	0	5	9.8073	0	8.525173583	40	C	1476968033	7.9473	-0.050294239	55.1143	70.91	67.5	9	0	0
2004	936	1	6	9.8539	0	8.522921772	41	C	2171967200	6.1725	-0.516008795	66.6468	70.83	67.42	9	0	0
2000	937	0	1	13.008	0	8.674372446	57	B	2133304447	11.198	0.052268235	28.381	76.47	74.82	9	0	1
2001	937	0	2	16.0691	0	8.674338264	58	B	2393067461	11.0694	-0.161551105	32.1889	76.47	74.8	10	0	1
2002	937	0	3	11.4434	0	8.674660371	59	B	2420378623	11.5049	-0.175856292	30.9928	76.47	74.63	10	0	1
2003	937	0	4	8.1505	0	8.67419771	61	B	2539565563	8.2729	0.174665351	33.602	76.47	75.25	11	0	1
2004	937	1	5	20.6876	0	8.674823616	62	B	3639848466	17.0033	0.254640231	45.0627	76.47	74.76	11	0	1
2005	937	0	0	21.4616	0	8.120312283	49	B	3995281793	20.7093	-0.130087204	25.7638	57.98	57.53	11	0	1
1999	937	1	1	16.6761	1	8.673912284	55	B	1818476188	16.2459	0.306585599	24.0399	76.47	75.95	11	0	1
1999	938	0	1	16.3899	0	8.26209705	39	G	797438076.6	12.7365	0.931369564	22.0273	62.11	59	7	0	1
2000	938	0	2	13.5541	0	8.261883306	40	G	1095508179	10.1359	-0.295745006	35.4882	62.11	59	7	0	1
2001	938	0	3	-3.8705	0	8.261883306	40	G	1022343671	-1.3851	-0.53352891	38.4101	62.11	59	7	0	1
2002	938	1	4	1.6414	0.5	8.261914338	41	G	1509796168	2.4216	-0.276598288	52.7222	62.11	59	7	0	1
1999	939	0	2	10.9884	0	5.741542827	40	D	509597320.3	8.5662	1.88077276	18.6943	13.39	5.63	13	0.000097087	0
2000	939	0	3	13.1228	0	5.732557151	41	D	639599270	11.5812	-0.330435781	29.9	13.39	5.63	13	0.000097087	0
2001	939	0	4	14.2948	0	5.734244106	42	D	904898948.3	11.6403	-0.296688813	42.8759	13.4	5.63	13	0.000097087	0
2002	939	0	5	17.0331	0	5.734244106	43	D	1202162270	11.3237	0.005591439	52.624	13.4	5.63	13	0.000097087	0
2003	939	1	6	15.0318	1	5.734244106	44	D	1575410851	8.4254	0.189141612	58.4527	13.4	5.63	13	0.000097087	0
2004	939	1	0.65	15.1072	1	5.734244106	45	D	1881229865	8.27	-0.493483196	59.9759	13.4	5.63	9	0	0
1999	948	0	2	15.9989	0	7.814654973	57	G	856281801.8	10.9113	0.179104215	42.157	46.17	28.07	11	0	1
2000	948	0	3	9.5684	0	7.813892963	58	G	822328122.3	7.7109	-0.159456393	39.2497	46.17	28.07	13	0	1
2001	948	0	4	8.3898	0	7.814342443	59	G	849521146.8	6.4626	-0.338481851	40.6485	46.18	28.07	8	0	1
2002	948	0	5	8.4391	0	7.814342443	60	G	858103119.6	5.6354	-0.32781762	40.3269	46.18	28.07	9	0	1
2003	948	1	6	0.7376	0	7.857618727	61	G	707384975.2	0.7134	-0.189012545	26.9473	46.18	25.22	13	0	1
1999	950	0	0.8	11.5556	0	8.15156944	54	C	651570982.4	8.8192	-0.014308283	37.0781	58.82	56.89	11	0	1
2000	950	0	1.8	8.886	0	8.15156944	55	C	832111795.2	4.4711	0.254227096	48.5517	58.82	56.89	11	0	1
2001	950	0	2.8	1.0192	0	8.156428697	56	C	996867796.5	1.9427	-0.030522709	57.2915	58.82	54.97	11	0	1
2002	950	0	3.8	-26.0817	0	8.157167182	56	C	905674641.5	-8.2885	-0.017510138	63.6648	58.82	54.51	11	0	1
2003	950	1	4.8	-55.7616	0	8.152775032	57	C	711521867.6	-15.4752	-0.663620557	73.917	58.82	56.88	13	0	0
2004	950	0	0.9	4.159	0	8.155841644	41	C	700944377.8	3.614	-0.225027945	71.8307	58.82	54.51	13	0	1
2005	950	1	1.9	-23.7726	0	7.972256408	42	C	978888833.5	-2.3962	0.419764556	54.5243	53.65	50.04	13	0	1
2001	951	1	1	-12.9494	1	7.84671269	52	C	1442118292	-3.8035	-0.174491192	63.1368	47.87	31.57	9	0	1
2004	951	0	0	58.0863	2	8.312167491	42	C	5109130603	5.544	0.061355379	92.3631	63.78	62.14	11	0	1
2005	951	0	1	32.3142	2	8.313866164	42	C	5386827822	3.0292	-0.009709053	89.9354	63.78	60.95	11	0	1
1999	951	1	2	8.5812	1	7.846784286	47	C	1316506709	7.8469	0.224005278	52.9618	47.87	31.57	9	0	1
2000	951	1	1	1.4892	0	7.846706042	50	C	1412929208	2.5504	0.218539532	55.4619	47.87	31.57	9	0	1
2002	951	0	0.25	-50.2234	2	7.846845828	39	C	1291660506	-12.7255	0.311202448	76.741	47.87	31.57	11	0	1
2003	951	1	1.25	-30.9514	2	7.846834294	40	C	1465593078	-3.1793	0.015742473	85.7675	47.87	31.57	11	0	1
1999	955	1	1	14.1685	1	7.442944115	49	C	766105099.5	10.5313	0.299498685	34.1067	30	5.35	9	0	1
1999	959	1	0.8	19.3217	1	8.88188579	60	C	9377793718	12.5079	0.300927468	47.7691	84.85	84.33	11	0	1
2000	959	0	0.5	15.2763	3	8.881797568	60	C	9636904582	11.4602	0.615322336	47.2326	84.85	84.45	11	0	1
2001	959	0	1.5	14.1502	6	8.881774734	61	C	9714396074	10.4971	-0.281243905	48.1447	84.85	84.73	11	0	1
2002	959	1	2.5	13.5322	6	8.881776845	62	C	10013587325	10.1685	-0.105315591	48.5289	84.85	84.72	13	0	1
2000	962	0	2	18.3136	0	8.133189775	55	C	1443223210	14.1447	0.815515747	38.533	58.18	55.25	11	0	1
2001	962	0	3	18.4096	0	8.12949626	56	C	1561138532	14.5788	-0.567460913	32.678	58.18	56.51	11	0	1
2002	962	1	4	1.444	0	8.12930164	57	C	1493363484	2.1097	-0.467266342	28.531	58.18	55.65	11	0	1
2003	962	0	1	1.6167	0	8.127983692	60	C	1320272137	1.8945	-0.012797181	17.7925	58.18	56.98	11	0	1
2004	962	1	2	3.6364	0	8.128597944	61	C	1354403653	3.8724	-0.394614337	17.9071	58.18	56.53	11	0	1
2005	962	0	0	3.3738	0	8.127522925	42	C	1418670664	3.1838	1.014161618	18.4091	58.18	57.57	11	0	1
2000	965	0	2.5	10.3897	0	8.413015598	54	J	1017074351	5.7891	0.195186505	43.1224	67.12	66.82	9	0	1
2001	965	1	3.5	3.8385	0	8.412997326	54	J	1094818704	3.245	-0.15375423	45.3786	67.12	66.913	9	0	1
2000	966	1	3	14.824	0	7.453198132	58	D	2138988953	7.6173	0.116619763	53.7003	36.12	17.35	11	0	1
2003	966	0	0	6.3074	0	7.44936414	58	D	2677525555	6.3674	-0.002643513	59.6414	36.12	17.35	13	0	1
2004	966	0	1	7.8483	0	7.51255479	59	D	3986284227	5.3847	-0.576748783	70.3911	37.64	18.87	15	0	1
2005	966	0	2	-5.0901	0	7.51255479	60	D	7558636971	3.184	0.046007639	78.4091	37.64	18.87	15	0	1
2001	966	1	0.5	5.4928	0	7.44936414	49	D	2080021957	6.4179	-0.185071874	52.9149	36.12	17.35	11	0	1
2002	966	1	1.8	4.3185	0	7.44936414	52	D	2365654042	5.997	-0.194764011	55.5063	36.12	17.35	11	0	1
2000	968	0	2.75	7.0089	0	8.207992253	57	B	1707902276	5.2051	0.060849298	35.0539	60.56	59.41	11	0	1
2001	968	0	3.75	4.7979	0	8.207801208	59	B	1849313889	4.4319	-0.200886814	38.423	60.56	59.41	11	0	1
2002	968	1	4.75	4.2385	0	8.207742206	60	B	2096181591	4.4205	-0.280634096	43.5433	60.56	59.41	11	0	1
2003	968	0	0	5.7908	0	8.208158526	48	B	2231336896	5.94	0.461335412	43.4693	60.56	59.3	9	0	1
2004	968	0	1	12.9781	0	8.214215319	49	B	2651796475	10.1938	-0.311228668	52.1649	60.56	56.11	9	0	1
2005	968	0	2	13.6879	0	7.802446819	50	B	3006801710	9.9976	-0.078644566	49.2213	49.45	48.51	9	0	1
2000	969	0	2.5	12.3889	0	8.158562909	65	C	1486032761	8.766	0.026367479	29.8857	58.98	56.34	9	0	1
2001	969	1	3.5	6.469	0	8.157190975	66	C	1248215784	5.0331	-0.421908831	14.269	58.98	56.81	9	0	1
2002	975	0	1.2	9.6461	0	7.955805935	43	K	911725687.8	9.2356	-0.362459705	13.3354	53.2	50.15	7	0	1
2003	975	1	2.2	9.9207	0	7.955703619	44	K	920439566.8	13.4792	0.034237735	5.5187	53.2	50.15	7	0	1
